wallet,deposit_count,borrow_count,repay_count,redeem_count,liquidation_count,total_amount,first_tx,last_tx,unique_assets,score
0x027e5ccac847d32be8ed742741d83a02fd9569b3,1,0,0,0,0,93700000000.0,1622444293,1622444293,1,520
0x027e9fac2d42f779d2232b76e31a3b7cbd955d70,1,2,1,0,0,10000000000006.0,1619940397,1619941091,2,530
0x027ec37fe00524dbeeae9c6ba96164f84eca09bb,1,1,1,1,0,1.169814e+16,1620661644,1620700778,2,530
0x027f08f671c30de73da57a5e17c9a052e6fff567,0,0,0,1,0,3.991927433362034e+16,1624539993,1624539993,1,510
0x027f4228e1c3080b77547885ca9297c2a410ce75,1,0,0,0,0,1120000000000.0,1627123312,1627123312,1,520
0x027f8eb5a7e2607c679b797dcd10193f03238ae0,1,0,0,0,0,10000000000000.0,1618095765,1618095765,1,520
0x027fca5dce8baa10e93ca93d0f2150e7ca4d4107,1,0,0,1,0,5878.000357,1626958128,1626958288,1,520
0x027fcbfa8ac860652c516b16a2f02080917489d2,9,6,3,3,0,1.5354405645641043e+17,1622817568,1625799750,2,610
0x027ffd3c119567e85998f4e6b9c3d83d5702660c,1,0,0,0,0,2.5140722956719526e+17,1618408110,1618408110,1,520
0x02803ab2f41603f75d57ab98871baf84b0c80e90,26,1,1,0,0,1.0836500000005006e+16,1623855919,1626170732,3,630
0x02803b28b29a24d895e523fbfa561700e01b09de,1,0,0,0,0,1.109537,1627114475,1627114475,1,520
0x028062ffc2a94ca94e464240142c956d10fa449d,0,1,2,1,0,572635.339226,1622190919,1623420411,1,510
0x0280ce4e1add2b66e6fb0588976dec050c141135,1,0,0,0,0,209.749046,1626595022,1626595022,1,520
0x0281531ebed0d369e29f29bb4295be46113e422b,44,18,19,24,0,2.2287988681947098e+18,1618475162,1625918762,6,650
0x028179cc3d6dd3e3f98086134062eb1f7236ae1b,1,0,0,0,0,1.901664,1627201381,1627201381,1,520
0x0281817134298991d74fb31dcb3efa1e936a4c25,15,7,8,23,0,1089841733537341.0,1622982413,1624137243,5,650
0x02820c1f9427f1c82e1901f1e7cadfb150560dac,6,4,1,2,0,744652877882905.1,1623635695,1629691213,4,600
0x028216b8e4ddc7b4272eea40afbaecca24f30b46,7,3,3,12,0,1199212401316377.2,1623283591,1624055769,5,620
0x0282887135e0d365f4e4875870f86bbdaf1e39c9,1,1,1,1,0,1.18000000000014e+16,1619013500,1619013650,2,530
0x0282dab7d9ba8b1f48d053dbadc4f3ba1c9cde59,1,0,0,0,0,462820000000000.0,1622526642,1622526642,1,520
0x02835133eb28375ad3e326843cf7c60ae4ee2634,1,0,0,0,0,1.0,1626672845,1626672845,1,520
0x02837591442503df088054033a4b4df8f2761267,1,0,0,0,0,1.108368,1627055907,1627055907,1,520
0x028376711aef541bf1424ac8ac0aba60ec91df46,1,0,0,0,0,980000000000000.0,1622480547,1622480547,1,520
0x0283b39a24e3c67e48fcb05dbcff44b31a0e41c2,1,0,0,0,0,1143037312867.067,1626828726,1626828726,1,520
0x0283de3def25719ec46cb4db3bb1693f5af5cf6a,2,2,1,1,0,2415.601263,1623737225,1624236889,2,540
0x0284481639f1c8e0cf1e071d644181d7ad876293,1,1,0,0,0,27200000000.0,1620622062,1620622062,1,520
0x028560d6943435b7e129c1872b67f36d65ce3b41,4,1,1,1,0,2009084387881028.5,1621582725,1626058850,2,560
0x0285b14e8ccc8c4bcb7cf0bcafaf6965f573343e,1,1,0,0,0,50200000000.0,1620966628,1620966628,2,530
0x028641d71b87eb53da604565ed4fca4f7585f663,1,1,3,1,0,735000001440.8796,1628367956,1629478659,2,530
0x0287445f647c448c92129fbb2ef816f43b0c0bf6,3,4,4,7,0,4026579857021796.5,1623126106,1623750017,4,570
0x028a9d6c53b9388260474435e6781c8237adf1fe,2,2,0,0,0,952949898907.8965,1628572136,1628573192,2,540
0x028b43ead0c73b7099360e8d1a97d8daeed5b3bc,1,0,0,0,0,1.153131,1626346680,1626346680,1,520
0x028b71522a2f1e60270bc545827045a6d88bb2a5,1,0,0,0,0,109600000000.0,1622428999,1622428999,1,520
0x028b834fe5fc19bd8e5c5393c70b630268833d7f,0,0,0,1,0,17.06,1630401896,1630401896,1,510
0x028baf20c23e74a7cce3b3120bb95ab8d1e35278,10,7,6,12,0,3986942562572988.0,1623428451,1624312443,4,640
0x028bb67ffc951c70e17826a916a9364f54e11e0d,1,0,0,0,0,6332699088.901104,1626683978,1626683978,1,520
0x028c0a2384ee76c564023f477b5d318a89161c16,13,0,0,8,0,444102883506536.75,1623024480,1625872558,5,650
0x028c68b65e6c87ede62b33c62824cd65c80e2b2d,29,10,0,1,0,1.0308556776852898e+16,1622877331,1630471133,6,650
0x028c6ca71aee61d84266c8ebd639e2db5800018c,1,0,0,0,0,1.108324,1627112963,1627112963,1,520
0x028d10812993bf789c9c8789316f03e1985f07f2,4,1,1,7,0,2.0000000000140844e+16,1622494230,1628800783,3,570
0x028d51a69dd481428f5f1f3b222fd7328f155403,1,0,0,0,0,1002491666535.5289,1626604728,1626604728,1,520
0x028da245d4add9bb4dd4a6ba2c0be7b683f0ab69,2,0,0,0,0,1.197703,1626146754,1627116717,1,530
0x028db8e94e0836bdaeba5b743e0d400a3f9e90df,13,8,3,0,0,4.442393692388142e+17,1619820806,1620947628,4,640
0x028e086f46912e677b909e30500c535aa10766b9,5,3,3,6,0,3320139379613.473,1628488480,1630345621,2,570
0x028e7eefc575b3113dc5aca8ff3177e330e0219d,2,1,0,0,0,30000000000.050568,1624056664,1624056706,3,550
0x028edad1e233e1d094925ee54d71368bce668f36,22,25,12,6,0,5731807378692078.0,1627461852,1630553085,6,650
0x028f328c1e4ca62717b830db377ee1582bc1ece2,13,3,1,13,0,1.4896119154202042e+16,1620126077,1629839154,5,650
0x028ff776949531aada1fe98372b0f596cf170563,5,3,3,6,0,10798.347974999999,1622745573,1625265537,1,560
0x029006c55f810a12a7e2e4d2ab756417e8e511e2,2,0,0,0,0,12637726451.014824,1626582055,1626679383,1,530
0x029083b69bbba772dafec650c4e23f6490d93125,1,1,1,1,4,1.74e+16,1621395751,1625129753,2,410
0x0290db8c9e32507d9ff1dd5a5bdcff32ac88ba09,1,0,0,1,0,204.550916,1622461557,1623611637,1,520
0x0291f3886409579b55806283a1e3865b82d2ff74,13,0,0,3,0,5026602643085234.0,1622239408,1628696944,4,640
0x02924ba1974a33fe4563a1f2b762847a2233d496,5,1,2,6,0,1.6488763041613548e+16,1623890088,1624610783,4,590
0x0292c117e0fc26212b22c5843b9755e7b676c6c0,0,1,2,2,0,813077383933043.1,1623983968,1626200406,2,520
0x0293fafe77e87627af48a55ec2129f769a9cb270,18,5,3,29,0,3660293717212693.0,1622039502,1624368690,5,650
0x02940d1967e4e8d67d47ae49dbaa5f596e471475,0,0,0,1,0,10884750357089.63,1628354999,1628354999,1,510
0x02946828dba18fcb7cd09e9ebf891ceaa1bd7aa6,5,4,2,2,0,11628560720107.516,1627652193,1630407657,3,580
0x02948cbed87c7ac0beb2488396a3886b9f656634,1,2,0,0,0,55000000000.0,1628591679,1628594230,1,520
0x029540b12432897be480e69f38001b8e29ebd295,1,0,0,0,0,7986972984.319666,1626667113,1626667113,1,520
0x029571abceddd08d74c97010eba66f0a7d13c087,1,1,0,0,0,38200000000.0,1620607280,1620607280,1,520
0x0295cb6cd98aa3f2a8ae832a1b9c6f2b8a7160df,12,3,4,6,2,1.0406835810941454e+16,1618149826,1627230791,5,590
0x02961914072c1aaa8e0a3c8477874b311079b800,8,4,1,2,1,108358750796.72563,1621238024,1622049552,2,570
0x029832df0ace2538cdfbbd4fa198667ef84e7f68,1,0,0,0,0,1.108442,1627012809,1627012809,1,520
0x0298b2ecdef68bc139b098461217a5b3161b69c8,0,0,0,1227,0,1617672893238270.8,1629292694,1630605275,1,510
0x02996c1eaf1ea3de391ed7c748ca6c0762cd5f04,29,12,5,10,0,1556903536735496.5,1621376011,1630356270,4,640
0x0299cb22804ccda6eb64b5c891de04d9f526cccb,2,3,2,1,0,63474219816527.234,1626662821,1628581947,2,540
0x029a3d224e8c5daf8d5126f35502d7aecd23fb02,1,0,0,0,0,4070270990.188512,1626671709,1626671709,1,520
0x029ac3b28fff4be7c9b8853210a15c45e733a0b3,2,0,0,0,0,6022211561298.547,1626901893,1626942958,1,530
0x029b56845268708b6b05a90f761ebfe15151c738,18,9,8,6,1,758242785756895.8,1624405182,1628604713,6,620
0x029b8b56a2b189b9485d32f60884ca1fa1cc3d6e,1,0,0,0,0,98176261.821569,1626169808,1626169808,1,520
0x029bc12540dc84ed8282d36ebc268b5762a64346,1,0,0,0,0,264.910181,1626952583,1626952583,1,520
0x029bcb2e9d1e503e747dea7d0a55ebc055f9b03b,8,3,3,2,0,6747174522528.918,1628779865,1629936862,3,610
0x029c7afb648193e67014467bf18beb4cf395c879,1,0,0,0,0,80000000000000.0,1622750973,1622750973,1,520
0x029ce20ee686f00a1200b116086f90a682e30092,4,3,3,7,0,100000939593284.98,1623389108,1624580287,3,570
0x029d4f3c7a8f23ad7316731f271d4e194538d88e,1,1,0,0,0,1200936177557.9468,1623896409,1623896723,2,530
0x029d81af39e6969033906aa51ba0a2e5f055fd43,9,7,5,6,0,773566849289112.0,1625237442,1630183772,5,640
0x029de7a8c9511978c4795beccf60553d36318cfd,7,4,4,5,0,1462824052021749.5,1625456550,1630558368,4,610
0x029f19fc5a2425a4f04c3e1f6855af0afbcc3c93,61,38,22,39,0,662336172696664.0,1623019158,1630595811,8,650
0x02a06a60b8b437bf6cf79d0a5933908525a139e5,1,0,0,0,0,1.108759,1626959220,1626959220,1,520
0x02a0788f463bf8fa2754fa49cd89cb1e079ca046,1,0,0,0,0,1.108192,1627112353,1627112353,1,520
0x02a0f1a59940dddb35a38327e93d7abb49e285b1,22,20,59,14,0,8488614720667494.0,1620437382,1630590041,7,650
0x02a15e66e82fbf790b363a7c2786dc3b8d053425,1,0,0,0,0,1684926351.168397,1624004068,1624004068,1,520
0x02a16e93539e8043766befc1d941835ef18a77d9,5,4,3,4,0,2094657073208577.0,1629551615,1630349497,7,600
0x02a16f8df2b11b3a0c9f47cc5d705830792e3e6f,111,117,78,34,26,3702986366331127.5,1625367017,1629813814,5,500
0x02a1da62dca18761b1e0f8a7bb5d0a596f58a815,2,0,0,0,0,377603561349483.56,1623345978,1623346020,2,540
0x02a298c6b33b6505e15faacf4f52ffcf1c43d4b7,9,3,2,4,0,5883524295418612.0,1619925798,1628258718,5,640
0x02a4ac561a49bd3f4a51f97b8f5d697a4eeea26c,70,0,0,0,0,260000000.0004403,1620571678,1622489618,3,630
0x02a4b730674d63f39160a55a73f2d3557a230c1f,2,0,0,3,0,131000000001714.83,1623970145,1624833520,3,550
0x02a5948adf2f74c62c6feb8282786e4303e5275d,1,0,0,0,0,1500000000000.0,1626664477,1626664477,1,520
0x02a5c129419ffe445e6c07357715994a513741f6,39,24,11,3,2,4027294510205123.5,1622946882,1630543655,7,590
0x02a5f4b01a1e60c1c1e96b7e5ccff7b083af88b1,3,2,2,2,0,39953881425503.66,1622840088,1627914511,4,570
0x02a73cd5c9135b68798838407a136b41ddea3c5e,44,23,16,4,0,1.3551298139499894e+16,1625684092,1630547218,3,630
0x02a73d22bd486381e61eca664377a06c446d5316,2,0,0,0,0,2.048916,1626602688,1627028024,1,530
0x02a7c650e9a1a2d66deab637c07e1d627587c083,75,10,0,0,4,2.9947792463262246e+17,1622523288,1630495594,5,530
0x02a7d44b26eb2d8db454dbf7b9411ca9346cb1fb,1,0,0,0,0,1.003248,1626419768,1626419768,1,520
0x02a7d80d21a3ab1719dd16ab66d716e588d79595,5,1,0,0,0,1392536582631681.0,1625243729,1629726198,2,570
0x02a804c44c2ea1f8668904b3f52db0b41cd3782b,1,0,0,0,0,4091265917.969648,1626615607,1626615607,1,520
0x02a83b64466333f227303407d37c7e8e8fefd5b6,36,0,0,17,0,4.8339250192052205e+17,1626091876,1629733313,1,610
0x02a84f912d51ca31f8505789c648b842c576cf45,2,0,0,0,0,12636658428.730375,1626535330,1626677031,1,530
0x02a8f422e4623cf409b2a1a64a603b16357ea9da,34,8,5,5,0,296258903625248.8,1622500182,1628214065,6,650
0x02a904869e43d0be61a71f2e6e7af45f9dd27988,11,3,3,5,0,181546915775665.5,1623953115,1630234028,1,610
0x02a9cc149af402d3be54456c16da64f5004d467d,2,0,0,0,0,3000000000000.0,1626588529,1626831122,1,530
0x02aa6d3779d28383d69cd4221cd7dc2685011337,6,10,5,7,0,2005771812212953.0,1625064345,1629204850,7,610
0x02ab1b3a8ac8e1aa17756058e67ef68be0508a2d,0,0,0,2,0,1201.231287,1625174458,1626695091,1,510
0x02ab74c629a0cb6e86e3cddaabfe05ca79a73bb1,2,0,0,0,0,2.234817,1626522044,1627105349,2,540
0x02abe3cc8093daacee107e802ee44cb5f1379e1a,0,0,0,3,0,65321370810773.98,1624196279,1624197259,3,530
0x02ac4c9dca975e634793849092d2d5eac8d088c2,5,1,0,1,0,228598658183060.94,1622962753,1628408519,4,590
0x02ac7fe137f02f295382a5b9d298ceac978c96ad,2,0,0,0,0,4210867399.325418,1626135547,1626842763,1,530
0x02acfb247839cf5215aec318227dda400011e2ef,1,0,0,0,0,1.020796,1626490849,1626490849,1,520
0x02ad56758fef56099cf57531d0c97bb1aa1f076e,38,18,15,24,0,7.907672001597586e+16,1619467393,1630358623,6,650
0x02ada5d70b06b6db17011ed129b9b1738de45538,0,0,0,2,0,7000109013132884.0,1620737422,1620737586,2,520
0x02aee0ce756fa0157294ff3ff48c1dd02adccf04,73,10,15,18,0,2.1247763237406352e+17,1618329543,1630544453,7,650
0x02aef62867532fbddf4521b3889a5af09b5333d8,3,2,4,5,0,1.0233971525618818e+16,1626154711,1627013121,2,550
0x02af03e62f2b267f460455f60f87842fe2807b7b,1,0,0,0,0,91736811177.09291,1622174082,1622174082,1,520
0x02af6f4620c185ba1aab781282a67f21106a2d61,1,1,0,0,0,1025000000.0,1629188353,1629188413,1,520
0x02af867ab593ffb436e9102eec9b1ca5a693620a,1,1,0,0,0,10000000000.000671,1628569680,1628569718,2,530
0x02afca5527ecb2ffe3ed6ee9ae776c7d5da88923,77,24,5,35,0,5528368659584149.0,1622703107,1629129345,7,650
0x02b04b832848dc70f98cc792cb005819df0959eb,4,0,0,0,0,6431892494.793705,1626692361,1627188044,1,550
0x02b04fd27fb898e6face6df1888f72906b5ba11c,2,0,0,0,0,1500000000000.0,1626279469,1626280021,1,530
0x02b05a37642df584a9586ffd1008b1898f470835,17,10,3,5,0,5028950117540437.0,1621306479,1627274631,6,650
0x02b0f2fdd791d194a5d941579a696894d67c38b2,15,1,1,4,0,507577359915639.1,1623431515,1628545960,4,640
0x02b13fd8e0557ca41834df8fc2922eeadf4af6a7,6,2,2,8,0,8947475.517713,1623043520,1624120419,2,580
0x02b202a0389ac791190121c2508e3532ad2cd297,1,0,0,0,0,103700000000.0,1622437645,1622437645,1,520
0x02b21ae22bda250e3cbeb563aa9b4192ac41faa9,1,0,0,0,0,1.094712,1627234723,1627234723,1,520
0x02b265d2ce756e835b1bff29e9a07e77d02488f3,1,2,1,1,0,17563377544060.71,1626112141,1626280777,2,530
0x02b2922c1163d06facf7c62d98a35e687e2741dd,1,0,0,0,0,98036265101.45734,1622012194,1622012194,1,520
0x02b2b3835e863da7c7aec928586cee0b04a261da,1,1,1,1,0,1.18000000000014e+16,1619027905,1619027993,2,530
0x02b32bf15b786bced6a40e1834b91986cc30531d,1,0,0,0,0,107100000000.0,1622421759,1622421759,1,520
0x02b3f9bfdf978bbe7434467761a706d44311a065,5,1,0,2,0,154007582372639.7,1622424129,1626357390,5,600
0x02b40f2f6b29db95866775e732352f6686885fa3,37,5,5,2,0,255001991618320.5,1624130530,1630441161,3,630
0x02b42cadcb1d54d586d7b19c4b40ccb858d61640,25,4,5,20,0,1.8411408004403348e+16,1622689402,1627679817,4,640
0x02b4d35435f702921a56b5c993c999b6b8eab1df,2,2,2,1,2,59814361876.07123,1620413916,1624699758,2,480
0x02b537c80038f273820b51deda8d904b8f2748ef,2,1,2,3,0,500211966147.24426,1626456120,1628784764,2,540
0x02b56b480fd9350fc83dbe2918a76c60232b4001,12,11,7,8,0,3030314940425.937,1622349065,1622924877,1,610
0x02b6073eec33b4c9fa95ec2d59bf433d389cb55d,6,0,0,4,0,1813687858183035.5,1625895706,1627362825,4,600
0x02b654a6fa9f1b4ce089af16a04401faf035a2c6,1,0,0,0,0,1534700000000.0,1626528352,1626528352,1,520
0x02b664da23a3b5480f710785fd5926ee1d055788,8,4,4,6,0,1371209817828.2737,1622647253,1626368572,1,590
0x02b6e3488b382c93f3f80abb237eb9fef16283be,0,0,0,3,0,2000000000004419.8,1621432216,1621661504,2,520
0x02b72485ecdaabd5f9af68d9a5d2b2ca54d5339b,22,38,22,13,0,3.0999487933314532e+16,1622081413,1630589229,7,650
0x02b87eca370a3af303d5dd2d4c1b76c517930cf3,1,0,0,0,0,1.412545,1626795822,1626795822,1,520
0x02b8db8f6d8fdfc914096ec6b20c9e6712781982,1,0,0,0,0,39935533177.9135,1621952682,1621952682,1,520
0x02b933d8e2a4dd4a4abf60908e81c7b6a7e39273,3,0,0,1,0,1830000020108.0,1626349794,1628885077,2,550
0x02b936ff5f54ef91b7e9e6fcd8aaed1160ee01c2,22,37,75,14,0,7.849544190978427e+17,1624118441,1630565826,7,650
0x02b9dee806bc6e1093e348336d35b0866908712b,7,5,3,2,0,1.0519177574393075e+17,1620975072,1625159933,5,620
0x02babb5826d85c6a6354b923e94e7e9bb2643507,1,0,0,0,0,1.09546,1626257666,1626257666,1,520
0x02baeeb92d7dac6dafe75d5f46fd045517c8f2e4,1,0,0,1,0,2080.001213,1621099222,1621099246,1,520
0x02bc46b19b1ea69c3e70918c899526e5adad7435,1,0,0,0,0,0.01,1619958351,1619958351,1,520
0x02bcb5d5a59ec3350ec2bed6c7ffcd5d566d9574,6,4,0,0,4,153229729491.22864,1620479639,1624369978,4,480
0x02bd126623a52f35c2df74208e73c5c7ded740d3,3,1,2,9,1,809151572682446.5,1624351487,1629258177,3,530
0x02bd653274feaa6e43618310400c5d1337758d1d,4,1,1,0,0,131153941864039.88,1624661796,1624946065,3,570
0x02be55b9045cfa9195e851c35896b33da3693764,7,7,9,1,0,225464347999667.84,1624957842,1629533735,4,610
0x02bee0a17903cc1f2f48b4514ec23aae547fe4a3,42,5,12,12,0,3757680048075385.0,1621005514,1630257687,5,650
0x02bf4268c84ce1306d1e2af3c2f54d2b3214658e,1,1,0,0,0,1010000000000.0,1628668173,1628668281,1,520
0x02bf9d9885ab40a40835e137449db9600f366e6e,2,0,0,11,0,5.623863221938593e+16,1624591381,1630241338,3,550
0x02c140cd842739c324846893adb64de09026b3f2,2,1,0,0,0,2100000000000.0,1628564009,1628564273,1,530
0x02c255ff1abb3242d5b2f325b7fecd1322cc40e7,4,0,0,0,0,4000000000000.0,1625798184,1626662197,2,560
0x02c2a7e2fdc63ced0c3c2534148b5f71a20eaa23,1,0,0,0,0,100000000000.0,1621931501,1621931501,1,520
0x02c36a54388cddeaaeeb79f351b7e00b882c41d8,7,1,0,0,0,1947465365515150.0,1623626145,1626379218,3,600
0x02c3b69b7588c4d117ea0eb4d7ba809f9613f470,46,58,62,50,0,5050096545981621.0,1626731533,1629853056,7,650
0x02c3df430a4125a05feeb5fee31c0ee911f952e1,7,4,4,4,0,649870348051088.0,1623347644,1623782542,3,600
0x02c4a7b6f3e7743ceae95a2d7e6caa58ac0d4c66,1,0,0,1,0,2004.4414040000001,1621321815,1621321833,1,520
0x02c4a98ccdfca694807554bec1cff46152b6d3d8,5,0,0,0,0,25000000000086.066,1622673926,1627566362,3,580
0x02c4bc6b7dda908bf89bda10cf8dbb8649823284,3,0,0,1,0,1000020009.498496,1623453277,1626664393,2,550
0x02c4ee6974bf68b002ea221fac8203f182d8a0bb,1,0,0,0,0,1.105858,1626959052,1626959052,1,520
0x02c4f4a127e285550a192ac77c715b6f2e641e99,1,0,0,0,0,3.906862,1626657793,1626657793,1,520
0x02c54f73a52ebac634c7365d9e4136370e18a7ad,1,0,0,0,0,10000000000.0,1619918828,1619918828,1,520
0x02c58ac2ac1029aaf986a9be4adb656c813005a0,1,1,0,0,0,10000000000.002,1630492657,1630493223,2,530
0x02c5c964a7e7a4daed55efdce3859e433d739ef1,1,0,0,0,0,2000000000000.0,1626510625,1626510625,1,520
0x02c6e7836e1a500ea2bf6cbc3c50c1adf742b670,1,0,0,0,0,7580890982.228481,1629529274,1629529274,1,520
0x02c74609ad8db018a47aca47b3d5f500025955e2,2,0,0,0,0,4433333561.792873,1626632509,1626677849,1,530
0x02c88ed34fb04d51b3cad4cd7823f998440dd762,2,0,0,0,0,1016547736483.6532,1626620023,1626663853,2,540
0x02c98fe643a484a9a6b1bbb656c13bc281c624ca,2,0,0,0,0,2.090875,1626621759,1627054861,1,530
0x02ca089c541a1e8d8cec24e066d7ffe2085cc528,7,3,5,1,0,305791499606343.9,1622944926,1623568183,4,610
0x02ca884e10a36b822c996a3339bdd21417a4d092,19,6,0,2,0,6031467712271.28,1622195063,1626349982,3,630
0x02cb1f7dca91c6987bd4f889b6ae03f18420082c,0,0,0,1,0,1.135544,1628361058,1628361058,1,510
0x02cb44df23e2a5840eef59dbed570aad6401d3fa,1,1,0,0,0,10010017237.766829,1628566335,1628569624,1,520
0x02cb8ddf0e9fd20bedcdf13d765996870928864f,17,9,7,12,0,7149671576262714.0,1624514098,1629770526,3,630
0x02cc8d6b7f7d73358ff67589691532ccd8f43fd9,1,0,0,0,0,95000000000.0,1622285923,1622285923,1,520
0x02ccbf14d05af1bba1c85c0e4ebe34450b4bc3a1,3,2,0,1,2,106146166205.41249,1621250059,1621776439,5,520
0x02cd2b4bf11e6de846447526202b5f69760e7efb,1,0,0,0,0,1495708370341.1824,1626844021,1626844021,1,520
0x02ce4a17f3cb0f68fa99d7b275c28c4cc318add8,1,0,0,0,0,1.060406,1628092727,1628092727,1,520
0x02cee1b0ef2c8a7d31025b35b0cc271f59815035,25,41,9,10,0,3133653207863492.0,1628658063,1630479880,5,650
0x02d0a54ce6f8ef3114c57247598ab66394da9af2,5,0,0,3,0,42163676901.48919,1629883846,1629972603,3,580
0x02d0e2b7b3af01c1a4e9c7e0bbe6bb58c09e44a4,2,0,0,0,0,12787124758.331322,1626595436,1626707545,1,530
0x02d1470908285f35efeb65b00162134ec721118d,4,3,0,0,0,87749251255263.81,1623441125,1623441701,1,550
0x02d14eafbf2724a0bc5e7c6fb21a799c7e1eb2b5,51,22,59,18,0,1192909801284987.5,1623597719,1630504998,6,650
0x02d1a8ba9899069170eeb5339b300ec46ae0c8fb,1,0,0,0,0,1.121121,1626542951,1626542951,1,520
0x02d1ef1d65fff7ad234b7e0d11c853cade2f513b,2,0,0,0,0,238691691811.50165,1626552458,1626676529,1,530
0x02d2324ed8cbaa5405ca0e76c01dfa7c51b328db,1,0,0,0,0,1.75233,1626934025,1626934025,1,520
0x02d27262a78932e692eb9330646987559670bbda,21,4,5,10,0,2178230718246237.2,1623525541,1630551221,4,640
0x02d27fa03e3443a5aa5db3bbec4c9e7fa2695115,1,0,0,0,0,1.066781,1626839316,1626839316,1,520
0x02d2c85be49875baf06525167bb4797746b77f61,18,0,0,7,0,53580009036029.49,1618860924,1628267736,3,630
0x02d326f3af9a097816a145dbea25100059a5cdc5,1,0,0,0,0,109200000000.0,1622363675,1622363675,1,520
0x02d37ff31824b401ef5c19579032dad4d98a8d67,1,0,0,0,0,1.04859,1626519818,1626519818,1,520
0x02d5333d35b155ec5876f3a355b845ce37d2fd04,3,1,0,1,0,175156904016695.72,1625169813,1630178064,4,570
0x02d6190c22293e010846b439787d304668783885,6,0,0,0,0,8301308641941.553,1624707909,1624812706,2,580
0x02d6f83cdaaa281a48c8e2627eac84a6c843cc08,1,0,0,0,0,16000000000.0,1620356759,1620356759,1,520
0x02d77fc7307cd7ec962eda62d25936156a7a6492,31,16,13,18,0,3999700278488325.0,1623213652,1630019126,6,650
0x02d7da92ffbe43fc603bb8b5c5ccc032dc616d51,4,4,1,2,0,20000296997282.67,1623746417,1623897361,3,570
0x02d82a2663905f3ab3a880e257b9e8239949483a,1,0,0,0,0,104400000000.0,1622427983,1622427983,1,520
0x02d86f9846faff28378cbfb438e2f9a87b5e7682,16,9,15,18,0,15291980834897.24,1621664999,1622291659,3,630
0x02d93e0bdcb28c88add70252d7a70168c269d6cb,1,0,0,0,0,0.013536,1626335925,1626335925,1,520
0x02d9468f3794ad392949d3ef68750580046d7b79,6,2,0,4,0,3016000126014115.0,1622506274,1626379758,4,600
0x02d9cd8f4b86421bfef64deaac6afe246eefaa0b,2,1,1,0,0,341754257367482.9,1621365599,1630283391,3,550
0x02da3599bfcda5a872b1b7158210369579f795ab,1,0,0,0,0,1.040765,1626800850,1626800850,1,520
0x02da983db0d963407f2e95ae60df3bd648c8a92a,2,0,0,0,0,2.2,1626282073,1626753589,1,530
0x02dabc929961b484b6e41edbe3c25b97f870f507,1,0,0,0,0,1004448835575.7915,1626603972,1626603972,1,520
0x02db6d1adc9e057240ec42dc7bb952a254534ebf,1,0,0,0,0,1.950274,1627105213,1627105213,1,520
0x02db807be71c8ffcaf8c69aa313292d382d69dd9,1,0,0,0,0,100267251379.53307,1621993375,1621993375,1,520
0x02dbd1aa375c7d00ecf1de198158ffa332110d47,2,0,0,2,0,131027213298210.84,1626682194,1628969837,3,550
0x02dbd660e8ee9d7b7fa41bb28434e6f9ceb66989,2,0,0,0,0,2.2,1626281973,1626753579,1,530
0x02ddab581f06982cafddb23502714e485aa96df2,1,0,0,2,0,362.49479899999994,1625866359,1626916457,1,520
0x02debfb86afb43492c458869bd7904a897f08237,94,70,85,7,0,1572333865215336.5,1625765951,1630592417,7,650
0x02e030f6975cc1cbda531b11ae4fd7ec698600c7,1,0,0,0,0,249616680763431.53,1622778444,1622778444,1,520
0x02e052679578006663d478fae910081209b4026c,2,0,0,0,0,20000000000.0,1629860876,1629860884,1,530
0x02e07cc7e01b1ca69c0a6de55bfd9b99a8f0af3a,20,2,19,8,0,216983042675423.28,1622039366,1629443959,5,650
0x02e11fa8415aa760fff68f184fc1dd5f95aefb88,1,0,0,0,0,1.111606,1627027506,1627027506,1,520
0x02e14b3e880efd1cb8a504540d31d91ca311280c,81,32,15,38,0,9.889505410742747e+16,1619122667,1627763227,6,650
0x02e27435247f11adf8c7544af31dd6098677ea3f,1,0,0,1,0,2500.0000259999997,1622536294,1622536332,1,520
0x02e29372ef6a6f563cc7fcdd78c1b6064b502eb6,1,0,0,1,0,3264010492061.3438,1627238015,1628189152,1,520
0x02e29a42993eb150ccf30ec2bb3dca160d763c89,1,0,0,0,0,6621999098.14186,1626925307,1626925307,1,520
0x02e2b3f9e177e918e67e25b1a1b6a739049f9e22,4,0,0,0,0,2.1552189999999998,1626231453,1626769584,1,550
0x02e2e0296a3caee924b900b69f7b3ebd16729ecc,21,6,8,8,0,9216511869454460.0,1619869664,1623644522,6,650
0x02e35b8e24f99002f568f5916de89874197f7a06,54,16,8,12,0,1.2567168812556755e+17,1622527530,1629351723,2,620
0x02e4ac7c366cf7320bc78b816b162b26d605a4bd,5,1,2,2,0,1.030583581836929e+16,1618761956,1625491285,3,580
0x02e51d6ce16201a28eaa7de9c8c4bfed25b4b081,35,26,20,31,0,2.0199608102184604e+16,1619869990,1623929847,8,650
0x02e60b50d9788a17055afec468b5d17a38b6bd9d,29,41,15,19,0,3097016719961290.5,1621967371,1623543413,8,650
0x02e6277d21ba364845200b883a7a230f173122a8,36,10,11,45,0,1.9819824374673594e+17,1623498296,1628334014,5,650
0x02e662fc8e76fe69ef0bea015f0913590d2769c0,1,0,0,0,0,1.009782,1626601958,1626601958,1,520
